ent,eda,factorExpansion,sex,n_asi_por
15,12,102,1,1
15,17,204,1,1
15,16,153,2,1
15,14,153,1,1
15,15,156,2,1
15,14,156,2,1
15,17,204,1,1
15,14,190,1,1
15,12,190,1,1
15,16,163,1,1
15,13,163,1,1
15,15,190,2,1
15,17,190,2,4
15,14,190,1,1
15,17,216,2,1
15,13,122,2,1
15,17,119,1,1
15,14,119,2,1
15,12,153,2,1
15,16,153,2,1
15,14,153,1,1
15,12,156,1,1
15,17,178,2,1
15,15,178,2,1
15,13,178,1,1
15,17,178,2,1
15,16,153,1,1
15,17,183,2,1
15,16,183,1,1
7,16,55,1,1
7,17,55,2,1
7,15,55,1,1
7,17,73,2,1
7,17,57,1,1
7,15,67,2,1
7,13,57,1,1
7,13,96,1,1
7,17,67,1,3
7,16,67,1,1
7,12,67,1,1
7,17,67,2,1
7,14,52,2,1
7,17,52,2,1
7,15,65,2,1
7,16,77,1,1
7,14,77,1,1
7,16,77,1,1
7,13,72,2,1
7,15,65,1,1
7,14,65,2,1
7,12,65,1,1
7,14,65,2,1
7,14,106,1,1
7,12,106,1,1
7,15,106,2,1
7,14,71,2,1
7,13,106,1,6
7,13,106,1,1
7,12,68,2,1
7,13,73,1,1
7,16,73,2,1
7,15,80,1,1
7,12,93,1,1
7,16,53,1,1
7,13,53,1,1
7,14,60,1,1
7,12,60,2,1
7,12,53,1,1
7,15,60,1,1
7,13,60,1,1
7,16,52,1,1
7,16,68,1,4
7,12,68,2,4
7,13,68,2,1
7,16,52,1,1
7,17,65,1,3
7,15,65,2,1
7,16,65,1,1
7,14,72,1,1
7,16,72,2,1
7,14,72,1,1
7,17,72,1,1
7,14,72,2,1
7,17,72,2,1
7,12,61,2,1
7,12,65,2,1
7,17,61,1,1
7,17,67,1,1
7,15,67,2,1
7,16,67,1,1
30,15,129,2,3
30,14,129,2,3
30,15,129,2,1
30,14,129,1,1
30,17,129,1,3
30,16,129,1,5
30,13,126,1,1
30,13,126,1,1
30,13,105,1,1
30,17,126,1,1
30,13,126,1,1
30,17,126,2,1
30,13,105,1,1
30,13,102,2,1
30,15,111,1,1
30,13,102,1,1
30,17,103,2,1
30,16,96,1,3
30,16,96,1,3
30,16,121,1,1
30,16,121,1,3
30,15,121,1,3
30,14,121,1,1
30,15,105,2,6
30,13,105,2,1
30,17,95,1,3
30,13,112,1,1
30,13,110,2,1
30,12,98,1,1
30,16,98,2,1
30,15,183,2,1
30,17,172,2,3
30,16,172,2,1
30,14,172,2,1
30,13,172,2,1
30,14,172,2,1
30,16,105,1,1
30,14,135,1,1
30,13,113,2,1
30,17,91,2,1
30,13,91,1,1
32,16,38,2,1
32,15,28,2,1
32,14,28,2,1
32,17,15,2,1
32,12,15,1,1
32,17,15,1,1
32,16,28,1,1
32,17,26,1,1
32,16,47,1,3
32,12,47,2,1
32,12,28,1,1
32,17,15,1,1
32,12,47,1,1
32,15,26,2,1
32,15,55,1,1
32,17,28,1,3
32,13,47,1,1
32,16,28,2,1
32,14,28,1,1
32,15,30,2,1
32,13,30,2,1
32,14,30,1,1
32,16,31,1,1
32,13,31,1,1
32,17,47,1,1
32,16,35,1,1
32,12,31,1,1
32,13,35,1,1
32,17,35,2,1
32,14,35,2,1
32,14,35,2,1
32,15,42,1,1
32,17,42,1,1
32,14,17,2,1
32,15,42,2,1
32,12,35,1,1
32,13,42,1,1
32,17,38,1,1
32,14,38,1,1
32,17,17,2,1
32,12,17,2,1
32,16,55,1,1
32,17,35,1,1
32,12,35,2,1
32,12,33,2,1
32,16,30,1,1
32,16,30,1,7
32,15,30,1,3
32,15,30,2,1
32,13,30,2,1
32,12,31,2,1
32,14,38,1,1
32,17,38,2,1
32,15,38,2,1
32,14,31,2,1
32,15,47,1,1
32,14,47,2,1
32,12,47,1,1
32,15,35,1,1
32,13,35,2,1
32,13,31,2,1
12,10,92,1,1
12,6,93,1,1
12,11,92,2,1
12,10,93,1,1
12,10,85,1,1
12,8,85,2,1
12,8,93,1,1
12,5,96,1,1
12,8,98,2,1
12,7,98,1,1
12,6,86,1,1
12,8,98,2,1
12,5,98,1,7
12,5,135,2,1
12,11,135,2,1
12,11,82,1,1
12,7,82,1,1
12,11,80,1,1
12,5,92,1,1
12,11,135,1,1
12,6,135,2,1
12,11,100,1,1
12,7,92,2,1
12,7,101,2,1
12,9,92,1,1
12,5,100,2,1
12,6,62,2,1
12,11,62,1,1
12,10,100,1,1
12,10,101,2,1
12,6,101,1,1
12,11,132,2,1
12,5,90,2,1
12,8,98,2,1
12,9,87,2,1
12,10,150,2,1
12,7,150,1,1
12,11,88,2,1
12,6,87,1,1
12,7,91,1,1
12,8,88,2,1
12,5,87,1,1
12,7,132,1,1
12,9,88,2,1
12,7,88,1,1
12,10,95,2,1
12,7,88,1,1
12,7,88,1,1
12,11,82,1,1
12,10,95,2,1
12,11,132,1,1
12,8,95,2,1
12,8,95,2,1
12,9,91,2,1
12,5,109,1,1
12,11,85,1,1
12,9,109,1,1
12,8,77,2,1
12,11,95,2,1
12,5,95,2,1
12,8,91,2,1
12,7,91,1,1
12,5,85,1,7
12,10,95,1,1
12,8,95,1,1
12,11,125,1,1
12,6,77,2,1
12,7,77,1,1
12,6,77,2,1
12,6,77,1,1
12,5,110,1,1
12,11,80,2,1
12,10,74,1,1
12,7,74,2,1
12,6,98,2,1
12,10,86,2,1
12,9,96,2,1
12,6,96,2,1
12,10,96,2,1
12,11,77,1,1
12,6,142,2,1
12,11,142,2,1
12,6,142,2,1
12,9,94,2,1
12,7,85,2,1
12,11,142,2,1
12,9,142,2,1
12,10,94,2,1
12,6,94,2,1
12,8,85,2,1
12,8,98,2,1
12,11,119,2,1
12,7,98,1,1
12,10,119,1,1
12,7,119,2,1
12,5,119,1,1
12,9,119,1,1
12,7,119,2,1
12,8,64,2,1
12,8,64,2,1
12,11,101,1,1
12,9,101,2,1
12,7,103,1,1
12,6,113,1,1
12,6,91,2,1
12,11,80,2,1
12,7,80,2,1
12,6,80,1,1
12,11,74,2,1
12,8,74,1,1
12,9,74,2,1
12,6,81,1,1
12,11,91,1,1
12,9,102,1,1
12,6,102,2,1
12,10,111,2,1
12,6,111,2,1
12,10,115,1,1
12,5,115,2,1
12,5,81,2,1
12,10,98,2,1
12,5,98,1,1
12,6,81,2,1
12,10,115,1,1
12,10,81,1,1
12,10,94,1,1
12,5,94,1,1
12,6,73,1,1
12,11,70,1,1
12,6,70,2,1
12,6,70,2,1
12,11,98,1,1
12,6,73,2,1
12,11,98,1,1
12,9,98,1,1
12,6,88,2,1
12,8,88,2,1
12,9,120,2,1
12,11,94,2,1
12,11,79,1,1
12,8,79,1,1
12,5,79,1,1
12,5,88,1,1
12,8,71,2,1
12,6,113,1,1
12,8,115,1,1
12,8,89,1,1
12,9,101,2,1
12,11,101,1,1
12,5,84,1,1
12,9,86,1,1
12,10,106,2,1
12,8,77,1,1
12,9,77,2,1
12,7,77,2,1
12,5,70,1,1
12,11,77,1,1
12,7,77,1,1
12,10,70,1,1
12,6,70,1,1
12,10,105,1,1
12,8,63,2,1
12,9,73,1,1
12,11,102,2,1
12,10,63,1,1
12,5,63,2,1
12,10,73,2,1
12,5,63,2,1
12,7,73,1,1
12,11,104,1,1
12,10,104,2,1
12,11,102,2,1
12,5,104,1,1
12,10,107,1,1
12,9,119,2,1
12,7,119,2,1
12,8,119,1,1
12,10,119,1,1
12,6,86,2,1
12,5,86,2,1
12,11,95,1,1
12,10,101,1,1
12,11,105,1,1
12,9,83,2,1
12,11,107,1,1
12,10,83,1,1
12,7,105,1,1
12,11,166,1,1
12,11,78,2,1
12,10,105,2,1
12,7,78,2,1
12,5,78,1,1
12,9,78,2,1
12,9,91,2,1
12,11,63,1,1
12,9,75,1,1
12,6,71,1,1
12,6,71,2,1
12,6,99,1,1
12,9,99,1,1
12,9,99,1,1
12,7,99,1,1
12,7,91,1,1
12,10,99,2,1
12,8,99,2,1
12,7,74,2,1
12,8,74,1,1
12,6,74,1,1
12,5,74,2,7
12,9,97,1,1
12,6,137,2,1
12,8,137,1,1
12,5,101,1,1
12,6,92,1,1
12,6,166,2,1
12,10,93,1,1
12,5,93,1,1
12,7,93,1,1
12,7,90,1,1
12,10,81,2,1
12,9,88,1,1
12,7,88,2,1
12,6,81,1,1
12,7,123,2,1
12,8,109,2,1
12,9,84,2,1
12,6,84,1,1
12,9,92,2,1
12,10,109,1,1
12,5,81,2,1
12,6,85,1,1
12,11,136,2,1
12,11,136,2,1
12,5,93,2,1
12,11,89,1,1
12,7,90,1,1
12,6,89,1,1
12,6,90,1,1
12,9,93,1,1
12,11,104,1,1
12,9,104,1,1
12,11,83,1,1
12,10,151,1,1
12,8,151,2,1
12,5,151,2,1
12,9,93,1,1
12,7,93,2,1
12,6,93,1,1
12,10,89,2,1
12,6,90,1,1
12,10,90,2,1
12,8,90,2,1
12,6,90,2,1
12,9,151,2,1
12,7,151,2,1
12,7,93,2,1
12,5,93,1,1
12,6,93,2,1
12,10,123,2,1
12,6,104,2,1
12,8,93,1,1
12,11,108,1,1
12,10,108,2,1
12,6,108,2,1
12,5,108,1,1
12,7,108,2,1
12,5,101,2,1
12,10,86,2,1
12,10,105,2,1
12,11,89,2,1
12,9,86,1,1
12,6,105,2,1
12,7,123,1,1
12,7,108,1,1
12,7,101,1,1
12,5,101,1,1
12,11,109,2,1
12,8,88,1,1
12,7,89,2,1
12,9,137,1,1
12,10,88,1,1
12,11,88,1,1
12,9,101,2,1
12,5,89,2,1
12,9,93,2,1
12,11,89,2,1
12,9,89,2,1
12,8,89,1,1
12,11,93,2,1
12,7,93,2,1
12,10,93,2,1
1,11,87,2,1
1,10,87,1,1
1,10,87,1,1
1,5,87,2,1
1,8,116,1,1
1,11,116,2,1
1,9,90,2,1
1,5,85,1,1
1,5,103,2,1
1,5,95,2,1
1,11,87,1,1
1,9,87,2,1
1,7,87,2,1
1,8,89,1,1
1,5,95,1,1
1,8,87,1,1
1,5,103,2,1
1,11,106,2,1
1,6,90,1,1
1,8,106,2,1
1,10,95,2,1
1,11,90,2,1
1,11,79,2,1
1,11,90,2,1
1,9,87,2,1
1,7,87,2,1
1,8,128,1,1
1,8,128,1,1
1,10,78,1,1
1,7,78,2,1
1,8,78,1,1
1,7,78,1,1
1,5,97,1,1
1,7,90,1,1
1,10,43,2,1
1,6,90,1,1
1,8,43,1,1
1,9,90,2,1
1,7,90,2,1
1,10,107,1,1
1,5,107,2,1
1,11,107,2,1
1,6,107,1,1
1,11,43,1,1
1,9,103,2,1
1,9,43,2,1
1,8,103,1,1
1,6,103,1,1
1,5,103,1,1
1,7,104,1,1
1,11,103,1,1
1,11,104,1,1
1,7,103,1,1
1,7,103,2,1
1,9,104,2,1
1,10,83,2,1
1,5,88,1,1
1,11,96,1,1
1,8,96,1,1
1,9,122,2,1
1,11,96,1,1
1,5,120,2,1
1,5,120,1,1
1,8,120,1,1
1,6,120,1,1
1,5,120,1,1
1,8,128,1,1
1,10,103,1,1
1,10,103,1,1
1,10,133,2,1
1,10,133,1,1
1,8,133,1,1
1,11,100,1,1
1,11,100,2,1
1,8,100,2,1
1,7,89,2,1
1,5,89,1,1
1,11,89,2,1
1,8,89,1,1
1,7,89,2,1
1,7,89,1,1
1,11,89,1,1
1,5,89,2,1
1,8,89,2,1
1,5,89,2,1
1,8,89,1,1
1,8,90,2,1
1,9,138,2,1
1,6,138,1,1
1,6,90,1,1
1,11,90,1,1
1,6,90,1,1
1,10,183,2,1
1,5,183,1,1
1,10,96,2,1
1,6,183,2,1
1,9,88,2,1
1,5,88,2,1
1,9,102,1,1
1,10,102,1,1
1,7,102,2,1
1,11,102,2,1
1,7,94,1,1
1,6,94,2,1
1,6,94,2,1
1,10,101,2,1
1,11,87,2,1
1,9,85,2,1
1,8,85,2,1
1,11,85,2,1
1,8,85,2,1
1,6,85,1,1
1,7,82,2,1
1,9,101,2,1
1,8,82,2,1
1,9,138,1,1
1,5,138,2,1
1,11,89,2,1
1,8,85,1,1
1,7,101,1,1
1,8,101,2,1
1,7,95,2,1
1,9,96,2,1
1,7,96,1,1
1,6,96,2,1
1,6,89,2,1
1,9,83,1,1
1,7,83,2,1
1,10,103,1,1
1,9,103,2,1
1,6,103,1,1
1,11,97,1,1
1,5,103,2,1
1,6,103,1,1
1,7,103,1,1
1,6,103,2,1
1,11,97,1,1
1,10,97,1,1
1,8,103,1,1
1,11,87,2,1
1,9,87,1,1
1,6,87,2,1
1,9,87,1,1
1,8,87,1,1
1,8,183,1,1
1,11,95,2,1
1,10,95,1,1
1,9,83,2,1
1,8,94,1,1
1,5,96,1,1
1,10,96,2,1
1,5,96,1,1
1,10,90,1,1
1,9,94,2,1
1,10,89,1,2
1,8,87,1,1
1,10,85,1,1
1,8,90,2,1
1,6,90,1,1
1,7,87,1,1
1,9,87,2,1
1,7,87,2,1
1,10,114,2,1
1,9,114,1,1
1,7,114,1,1
1,6,114,2,1
1,7,81,2,1
1,6,81,2,1
1,8,102,1,1
1,8,90,2,1
1,7,97,2,1
1,10,97,2,1
1,11,107,1,1
1,5,107,1,1
1,11,97,2,1
1,7,109,2,1
1,6,109,2,1
1,9,93,2,1
1,8,93,2,1
1,6,93,1,1
1,11,109,1,1
1,5,93,2,1
1,11,92,1,1
1,8,92,2,1
1,7,92,2,1
1,9,96,2,1
1,6,96,2,1
1,11,108,1,1
1,7,108,1,1
1,9,108,2,1
1,9,96,1,1
1,6,95,2,1
1,8,100,1,1
1,11,100,1,1
1,10,100,2,1
1,7,97,1,1
1,7,100,1,1
1,9,100,2,1
1,6,100,1,1
1,5,87,2,1
1,11,87,2,1
1,7,97,1,1
1,9,87,2,1
1,8,87,2,1
1,5,100,1,1
1,5,87,1,1
1,11,90,2,1
1,10,100,1,1
1,8,100,2,1
1,5,100,1,1
1,10,127,1,1
1,9,127,1,1
1,7,127,2,1
1,5,127,1,1
1,8,100,2,1
1,7,127,1,1
1,6,127,2,1
1,5,127,2,1
1,11,107,1,1
1,9,107,2,1
1,11,104,1,1
1,9,87,2,1
1,7,87,2,1
1,11,133,1,1
1,7,133,2,1
1,11,95,2,1
1,7,81,1,1
1,6,81,1,1
1,5,81,1,1
1,6,100,2,1
1,8,109,2,1
1,5,109,1,6
1,6,101,1,1
1,5,101,1,1
1,9,101,1,1
1,7,101,1,1
1,9,101,1,1
1,7,101,1,1
1,9,87,1,1
1,7,93,2,1
1,5,93,1,1
1,8,166,2,1
1,5,166,2,1
1,10,166,1,1
1,7,166,1,1
1,5,166,2,1
1,8,166,2,1
1,6,166,2,1
1,6,166,1,1
1,9,166,1,1
1,7,166,1,1
1,10,90,1,1
1,7,90,2,1
1,11,90,1,1
1,9,90,1,1
1,8,90,2,1
1,6,94,1,1
1,9,87,2,1
1,10,85,1,1
1,6,94,2,1
1,10,84,1,1
1,8,84,1,1
1,6,84,2,1
1,5,103,1,1
1,9,85,1,1
1,6,85,2,1
1,6,93,2,1
1,9,84,2,1
1,10,116,2,1
1,11,93,1,1
1,7,116,1,1
1,8,84,2,1
1,11,84,1,1
1,9,119,2,1
1,11,85,1,1
1,5,85,1,1
1,7,110,2,1
1,5,110,2,1
1,9,85,1,1
1,6,85,2,1
1,9,110,2,1
1,7,110,1,1
1,11,110,1,1
1,11,110,1,1
1,10,110,1,1
1,8,89,2,1
1,11,101,2,1
1,11,89,2,1
1,10,89,1,1
1,6,89,1,1
1,10,98,2,1
1,5,98,1,1
1,11,100,2,1
1,6,100,2,1
1,11,89,1,1
1,6,79,1,1
1,10,97,2,1
1,7,89,1,1
1,7,102,1,1
1,9,102,1,1
1,5,102,1,1
1,10,102,2,1
1,8,102,1,1
1,5,102,2,1
1,10,102,1,1
1,9,102,1,1
1,8,89,1,1
1,10,98,2,1
1,6,109,1,1
1,10,98,2,1
1,6,98,1,1
1,10,109,1,1
1,7,98,1,1
1,9,102,2,1
1,8,102,1,1
1,5,102,1,1
1,10,102,1,1
1,11,88,1,1
1,5,88,2,1
1,10,88,2,1
1,9,97,2,1
1,8,97,2,1
1,10,97,2,1
1,5,97,1,1
1,7,97,1,1
1,5,97,1,1
1,10,97,2,1
1,8,97,2,1
1,10,103,1,1
1,9,103,1,1
1,6,103,1,1
1,9,85,2,1
1,7,85,2,1
4,7,29,2,1
4,5,29,2,1
4,5,41,2,1
4,7,34,2,1
4,11,46,2,1
4,7,46,2,1
4,8,29,2,1
4,6,68,1,1
4,8,68,2,1
4,10,36,2,1
4,11,37,2,1
4,6,35,1,1
4,6,36,1,1
4,5,35,2,1
4,5,32,1,1
4,11,32,2,1
4,9,45,1,1
4,8,45,1,1
4,11,45,2,1
4,11,34,1,1
4,8,37,1,1
4,7,37,2,1
4,10,34,1,1
4,11,41,1,1
4,5,37,2,1
4,7,41,2,1
4,6,41,1,1
4,8,28,2,1
4,10,37,2,1
4,5,41,1,1
4,6,37,1,1
4,10,46,1,1
4,10,41,2,1
4,9,41,2,1
4,11,46,1,1
4,5,46,2,1
4,6,37,2,1
4,11,16,1,1
4,9,16,1,1
4,8,16,2,1
4,7,16,2,1
4,5,16,2,1
4,6,34,1,1
4,5,34,1,7
4,9,32,2,1
4,10,35,1,1
4,7,35,1,1
4,5,35,2,1
4,11,39,2,1
4,11,34,1,1
4,6,34,2,1
4,8,53,2,1
4,7,53,1,1
4,6,42,1,1
4,7,37,1,1
4,11,42,1,1
4,9,42,1,1
4,6,33,1,1
4,11,37,2,1
4,7,37,2,1
4,5,37,1,1
4,7,33,1,1
4,5,33,1,1
4,9,26,1,1
4,9,26,1,1
4,10,37,2,1
4,6,26,1,1
4,11,38,1,1
4,10,50,2,1
4,8,50,1,1
4,7,50,2,1
4,10,47,2,1
4,8,47,1,1
4,10,47,1,1
4,9,34,2,1
4,11,41,1,1
4,11,35,1,1
4,9,34,1,1
4,11,35,2,1
4,7,35,2,1
4,7,40,1,1
4,9,34,2,1
4,10,35,2,1
4,10,36,1,1
4,10,36,1,1
4,7,36,1,1
4,10,28,2,1
4,6,28,1,1
4,10,37,2,1
4,7,36,1,1
4,11,36,1,1
4,7,36,1,1
4,10,37,2,1
4,9,37,1,1
4,11,37,1,1
4,10,42,2,1
4,10,37,2,1
4,8,42,1,1
4,7,42,1,1
4,9,42,1,1
4,6,42,1,1
4,6,34,1,1
4,6,36,1,1
4,11,35,1,1
4,11,28,1,1
4,8,34,1,1
4,11,35,1,1
4,8,35,1,1
4,5,35,2,1
4,6,35,1,1
4,9,37,1,1
4,9,31,2,1
4,5,31,2,1
4,5,31,1,1
4,6,33,1,1
4,8,37,2,1
4,5,37,2,1
4,11,35,1,1
4,9,35,1,1
4,5,31,2,7
4,7,41,2,1
4,9,34,1,1
4,7,41,1,1
4,7,37,1,1
4,11,35,1,1
4,5,35,1,1
4,9,40,1,1
4,6,40,1,1
4,11,36,1,1
4,6,36,1,1
4,6,36,1,1
4,7,35,1,1
4,5,35,1,1
4,7,35,2,1
4,5,36,2,1
4,9,35,2,1
4,5,31,2,1
4,11,29,2,1
4,6,29,2,1
4,10,41,2,1
4,9,29,1,1
4,9,31,2,1
4,7,31,2,1
4,5,46,1,1
4,7,36,2,1
4,11,46,1,1
4,10,37,2,1
4,6,37,2,1
4,9,45,2,1
4,5,37,1,1
4,7,45,1,1
4,11,45,2,1
4,9,45,1,1
4,5,39,2,1
4,8,41,1,1
4,5,41,2,1
4,7,39,1,1
4,10,45,2,1
4,6,45,2,1
4,6,45,2,1
4,7,45,1,1
4,6,45,2,1
4,10,37,2,1
4,7,37,1,1
4,10,35,2,1
4,11,35,2,1
4,10,35,1,1
4,9,35,2,1
4,7,33,1,1
4,10,41,1,1
4,5,41,1,1
4,5,31,2,1
4,6,48,2,1
4,7,48,2,1
4,11,49,2,1
4,9,49,1,1
4,11,40,2,1
4,7,49,2,1
4,5,49,1,1
4,5,40,1,1
4,6,38,2,1
4,10,38,1,1
4,7,38,1,1
4,11,34,1,1
4,6,46,2,1
4,11,46,2,1
4,6,36,2,1
4,5,36,2,1
4,8,55,1,1
4,8,55,1,1
4,8,36,2,1
4,11,35,2,1
4,8,55,1,1
4,7,55,1,1
4,9,34,2,1
4,10,35,2,1
4,6,34,2,1
4,8,35,2,1
4,8,24,2,1
4,6,34,2,1
4,11,43,2,1
4,11,43,2,1
4,9,24,2,1
4,11,43,1,1
4,6,43,2,1
4,9,24,2,1
4,8,46,1,1
4,11,24,1,1
4,5,46,1,1
4,7,24,1,1
4,5,34,1,1
4,6,46,1,1
4,9,46,2,1
4,7,19,1,1
4,5,19,2,1
4,8,33,2,1
4,7,36,2,1
4,6,36,2,1
4,6,36,1,1
4,11,40,2,1
4,7,40,1,1
4,11,31,1,1
4,7,48,2,1
4,6,36,1,1
23,5,56,2,1
23,6,64,2,1
23,8,56,1,1
23,7,56,2,1
23,10,64,1,1
23,11,80,1,1
23,8,64,1,1
23,5,97,2,1
23,11,80,1,1
23,10,97,2,1
23,7,97,2,1
23,5,97,1,1
23,10,80,1,1
23,6,96,1,1
23,7,80,2,1
23,11,130,2,1
23,10,96,2,1
23,6,115,2,1
23,10,82,2,1
23,11,82,1,1
23,6,82,1,1
23,6,164,2,1
23,8,77,2,1
23,6,77,2,1
23,6,115,1,1
23,7,77,1,1
23,11,91,1,1
23,8,91,1,1
23,7,93,1,1
23,10,86,1,1
23,5,86,1,1
23,9,121,2,1
23,9,121,2,1
23,6,93,2,1
23,9,88,2,1
23,7,88,2,1
23,10,82,1,1
23,8,89,1,1
23,7,93,2,1
23,5,93,1,1
23,10,93,1,1
23,8,93,1,1
23,11,75,1,1
23,9,88,2,1
23,9,82,2,1
23,9,75,2,1
23,5,75,2,1
23,6,87,2,1
23,10,80,2,1
23,7,80,2,1
23,6,80,1,1
23,10,80,2,1
23,5,80,2,1
23,8,84,1,1
23,8,79,1,1
23,7,85,1,1
23,6,95,2,1
23,6,79,1,1
23,5,79,1,1
23,5,79,1,1
23,10,84,2,1
23,6,84,1,1
23,5,84,1,1
23,9,84,2,1
23,6,79,2,7
23,9,109,1,1
23,9,109,2,1
23,11,79,2,1
23,9,86,1,1
23,7,86,2,1
23,10,86,2,1
23,6,86,2,1
23,6,77,1,1
23,5,76,1,1
23,11,90,2,1
23,8,90,1,1
23,5,90,2,1
23,5,90,2,1
23,6,77,1,1
23,6,76,1,1
23,5,76,2,1
23,10,90,1,1
23,6,90,2,1
23,5,77,2,1
23,10,75,2,1
23,5,77,1,1
23,5,75,2,1
23,10,77,2,1
23,5,77,2,1
23,10,83,1,1
23,10,83,2,1
23,7,82,1,1
23,8,90,1,1
23,8,82,1,1
23,10,85,2,1
23,7,122,1,1
23,6,85,2,1
23,11,122,1,1
23,7,122,2,1
23,7,122,2,1
23,11,85,1,1
23,6,122,1,1
23,10,85,1,1
23,11,85,1,1
23,8,85,1,1
23,10,89,2,1
23,8,82,2,1
23,5,87,2,1
23,7,89,2,1
23,7,82,1,1
23,5,82,2,1
23,10,82,2,1
23,11,78,2,1
23,9,78,1,1
23,11,82,1,1
23,7,78,1,1
23,9,76,2,1
23,8,76,1,1
23,11,87,2,1
23,9,87,1,1
23,8,74,2,1
23,5,83,2,1
23,6,83,1,1
23,6,83,2,1
23,9,96,1,1
23,7,86,1,1
23,6,86,1,1
23,11,86,2,1
23,6,86,1,1
23,7,86,2,1
23,10,86,2,1
23,7,104,1,1
23,10,83,2,1
23,6,83,1,7
23,6,83,1,1
23,11,84,1,1
23,7,87,1,1
23,10,87,2,1
23,6,87,1,1
23,11,83,2,1
23,7,83,1,1
23,8,77,2,1
23,5,86,2,1
23,9,86,1,1
23,5,86,1,1
23,5,130,2,1
23,6,130,1,1
23,9,109,1,1
23,11,106,2,1
23,7,109,2,1
23,8,106,1,1
23,9,109,1,1
23,9,108,1,1
23,9,108,1,1
23,8,112,1,1
23,5,112,2,1
23,11,106,2,1
23,8,106,1,1
23,5,106,2,1
23,11,86,2,1
23,10,83,1,1
23,7,83,1,1
23,9,86,2,1
23,8,81,2,1
23,11,81,2,1
23,5,81,2,1
23,7,81,2,1
23,9,87,1,1
23,7,87,1,1
23,7,69,1,1
23,7,89,2,1
23,8,89,1,1
23,11,69,2,1
23,11,89,1,1
23,10,89,1,1
23,11,89,1,1
23,6,80,2,1
23,7,83,2,1
23,6,83,2,1
23,9,83,1,1
23,9,80,2,1
23,7,83,1,1
23,7,83,2,1
23,11,84,2,1
23,10,83,2,1
23,9,71,2,1
23,5,73,1,1
23,6,98,2,1
23,9,73,1,1
23,11,84,1,1
23,11,73,2,1
23,11,71,2,1
23,10,108,1,1
23,10,108,2,1
23,8,87,2,1
23,5,87,1,1
23,6,82,2,1
23,9,82,1,1
23,8,76,2,1
23,5,76,1,1
23,6,102,2,1
23,7,102,1,1
23,7,83,2,1
23,5,83,2,1
23,9,89,1,1
23,6,89,1,1
23,10,77,1,1
23,11,83,2,1
23,7,83,1,1
23,7,85,1,1
23,5,104,1,1
23,10,104,2,1
23,5,85,1,1
23,11,72,2,1
23,10,72,2,1
23,5,72,1,1
23,6,104,1,1
23,9,73,2,1
23,11,76,1,1
23,7,76,1,1
23,5,88,1,1
23,6,76,1,1
23,8,88,2,1
23,5,76,2,1
23,7,88,2,1
23,5,88,1,7
23,9,79,1,1
23,8,82,1,1
23,7,82,2,1
23,8,79,2,1
23,9,81,1,1
23,10,81,1,1
23,7,87,1,1
23,9,86,1,1
23,5,86,1,1
23,6,86,1,1
23,11,218,2,1
23,7,122,2,1
23,5,83,2,1
23,10,122,2,1
23,11,80,2,1
23,9,103,2,1
23,5,80,1,1
23,7,79,2,1
23,6,79,1,1
23,6,102,2,1
23,9,102,1,1
23,7,93,1,1
23,11,93,2,1
23,8,93,1,1
23,11,80,1,1
8,7,128,1,1
8,5,128,1,1
8,11,128,2,1
8,7,128,1,1
8,9,124,2,1
8,10,122,1,1
8,6,124,1,1
8,8,122,1,1
8,8,122,1,1
8,11,108,2,1
8,10,138,1,1
8,5,108,1,1
8,10,124,2,1
8,11,108,2,1
8,11,102,1,1
8,5,102,2,1
8,11,99,1,1
8,11,111,1,1
8,10,111,2,1
8,10,122,2,1
8,9,109,1,1
8,9,116,1,1
8,8,111,1,1
8,11,110,2,1
8,9,111,2,1
8,5,107,1,1
8,10,115,1,1
8,5,115,1,1
8,11,124,1,1
8,8,124,2,1
8,6,97,2,1
8,7,107,2,1
8,11,97,2,1
8,11,97,2,1
8,11,111,1,1
8,11,102,1,1
8,11,162,1,1
8,5,124,2,1
8,6,119,2,1
8,7,119,2,1
8,7,103,1,6
8,7,109,1,1
8,5,132,2,1
8,11,145,1,1
8,7,146,1,1
8,8,112,1,1
8,11,107,1,1
8,9,115,1,1
8,8,112,1,1
8,9,107,1,1
8,7,115,1,1
8,7,147,1,1
8,10,129,2,1
8,9,118,2,1
8,7,118,2,1
8,9,120,2,1
8,11,120,1,7
8,7,118,2,1
8,6,118,2,1
8,5,118,1,1
8,6,118,2,1
8,9,156,1,1
8,10,118,2,1
8,9,120,2,1
8,6,118,2,1
8,5,120,2,1
8,10,118,1,1
8,9,118,2,1
8,6,108,1,1
8,9,108,2,1
8,8,135,2,1
8,8,118,2,1
8,7,118,1,1
8,10,108,1,1
8,8,124,1,1
8,11,112,2,1
8,10,119,1,1
8,10,119,2,1
8,5,124,2,1
8,11,165,2,1
8,9,112,1,1
8,11,119,2,1
8,11,177,2,1
8,5,177,2,1
8,9,98,2,1
8,6,177,2,1
8,5,109,2,1
8,6,177,2,1
8,9,177,2,1
8,9,98,1,1
8,7,109,2,1
8,7,165,1,1
8,6,165,1,1
8,5,165,2,1
8,10,109,1,1
8,6,120,1,1
8,5,120,2,1
8,11,105,1,1
8,9,111,2,1
8,6,111,1,1
8,9,111,1,1
8,11,131,2,1
8,9,115,2,1
8,6,131,2,1
8,7,131,2,1
8,5,115,1,1
